2017-07-27 00:02:59,8.2,20.437,18.25,on
2017-07-27 00:08:00,8.2,20.437,18.25,on
2017-07-27 00:13:00,8.2,20.375,18.312,on
2017-07-27 00:18:00,8.2,20.375,18.187,on
2017-07-27 00:23:01,8.2,20.312,18.062,on
2017-07-27 00:28:01,8.2,20.187,17.937,on
2017-07-27 00:33:01,8.2,20.187,18.0,on
2017-07-27 00:38:02,8.2,20.125,18.125,on
2017-07-27 00:43:02,8.2,20.062,18.062,on
2017-07-27 00:48:02,8.2,20.062,17.937,on
2017-07-27 00:53:03,8.2,20.0,17.875,on
2017-07-27 00:58:03,8.2,19.937,17.812,on
2017-07-27 01:03:03,8.2,19.875,17.687,on
2017-07-27 01:08:04,8.2,19.875,17.812,on
2017-07-27 01:13:04,8.2,19.812,17.875,on
2017-07-27 01:18:04,8.2,19.812,17.875,on
2017-07-27 01:23:05,8.2,19.812,17.812,on
2017-07-27 01:28:05,8.2,19.75,17.687,on
2017-07-27 01:33:05,8.2,19.75,17.625,on
2017-07-27 01:38:06,8.2,19.687,17.562,on
2017-07-27 01:43:06,8.2,19.625,17.562,on
2017-07-27 01:48:06,8.2,19.625,17.75,on
2017-07-27 01:53:07,8.2,19.625,17.75,on
2017-07-27 01:58:07,8.2,19.625,17.562,on
2017-07-27 02:03:07,8.2,19.562,17.5,on
2017-07-27 02:08:08,8.2,19.5,17.375,on
2017-07-27 02:13:08,8.2,19.5,17.312,on
2017-07-27 02:18:08,8.2,19.437,17.5,on
2017-07-27 02:23:09,8.2,19.375,17.562,on
2017-07-27 02:28:09,8.2,19.375,17.562,on
2017-07-27 02:33:09,8.2,19.375,17.5,on
2017-07-27 02:38:10,8.2,19.312,17.375,on
2017-07-27 02:43:10,8.2,19.312,17.375,on
2017-07-27 02:48:10,8.2,19.312,17.312,on
2017-07-27 02:53:11,8.2,19.25,17.25,on
2017-07-27 02:58:11,8.2,19.25,17.312,on
2017-07-27 03:03:11,8.2,19.25,17.25,on
2017-07-27 03:08:11,8.2,19.25,17.25,on
2017-07-27 03:13:12,8.2,19.187,17.125,on
